"Sample","Cq","Quantity","CFU_TaqMan","Dilution","Count","CFU_Count","Date_Collected","Collected_By"
"mLN_B3","31.865427634331873",1.0922410356826,114251.154360105,"N2.1",20,40000,"20241211","WZ"
"mLN_B3","31.865427634331873",1.0922410356826,114251.154360105,"N3",NA,NA,"20241211","WZ"
"mLN_B3","31.865427634331873",1.0922410356826,114251.154360105,"N3.1",NA,NA,"20241211","WZ"
"mLN_B4","31.815885645435827",1.12193302257147,117357.010729234,"N2",7,14000,"20241211","WZ"
"mLN_B4","31.815885645435827",1.12193302257147,117357.010729234,"N2.1",15,30000,"20241211","WZ"
"mLN_B4","31.815885645435827",1.12193302257147,117357.010729234,"N3",NA,NA,"20241211","WZ"
"mLN_B4","31.815885645435827",1.12193302257147,117357.010729234,"N3.1",NA,NA,"20241211","WZ"
"mLN_B4","32.02603867527689",1.00127921469234,104736.319528487,"N2",7,14000,"20241211","WZ"
"mLN_B4","32.02603867527689",1.00127921469234,104736.319528487,"N2.1",15,30000,"20241211","WZ"
"mLN_B4","32.02603867527689",1.00127921469234,104736.319528487,"N3",NA,NA,"20241211","WZ"
"mLN_B4","32.02603867527689",1.00127921469234,104736.319528487,"N3.1",NA,NA,"20241211","WZ"
"mLN_B4","32.21274123896063",0.905017976152815,94667.1523172401,"N2",7,14000,"20241211","WZ"
"mLN_B4","32.21274123896063",0.905017976152815,94667.1523172401,"N2.1",15,30000,"20241211","WZ"
"mLN_B4","32.21274123896063",0.905017976152815,94667.1523172401,"N3",NA,NA,"20241211","WZ"
"mLN_B4","32.21274123896063",0.905017976152815,94667.1523172401,"N3.1",NA,NA,"20241211","WZ"
"mLN_S1","30.910286679033838",0.557077855045022,58271.7421595211,"N2",26,52000,"20241211","WZ"
"mLN_S1","30.910286679033838",0.557077855045022,58271.7421595211,"N2.1",15,30000,"20241211","WZ"
"mLN_S1","30.910286679033838",0.557077855045022,58271.7421595211,"N3",NA,NA,"20241211","WZ"
"mLN_S1","30.910286679033838",0.557077855045022,58271.7421595211,"N3.1",NA,NA,"20241211","WZ"
"mLN_S1","30.959200745986045",0.542574026502114,56754.6052826478,"N2",26,52000,"20241211","WZ"
"mLN_S1","30.959200745986045",0.542574026502114,56754.6052826478,"N2.1",15,30000,"20241211","WZ"
"mLN_S1","30.959200745986045",0.542574026502114,56754.6052826478,"N3",NA,NA,"20241211","WZ"
"mLN_S1","30.959200745986045",0.542574026502114,56754.6052826478,"N3.1",NA,NA,"20241211","WZ"
"mLN_S1","31.11700773005515",0.498306631654625,52124.1246500654,"N2",26,52000,"20241211","WZ"
"mLN_S1","31.11700773005515",0.498306631654625,52124.1246500654,"N2.1",15,30000,"20241211","WZ"
"mLN_S1","31.11700773005515",0.498306631654625,52124.1246500654,"N3",NA,NA,"20241211","WZ"
"mLN_S1","31.11700773005515",0.498306631654625,52124.1246500654,"N3.1",NA,NA,"20241211","WZ"
"mLN_S2","28.711260780133983",6.02468649384051,630197.331991685,"N2",39,78000,"20241211","WZ"
"mLN_S2","28.711260780133983",6.02468649384051,630197.331991685,"N2.1",38,76000,"20241211","WZ"
"mLN_S2","28.711260780133983",6.02468649384051,630197.331991685,"N3",NA,NA,"20241211","WZ"
"mLN_S2","28.711260780133983",6.02468649384051,630197.331991685,"N3.1",NA,NA,"20241211","WZ"
"mLN_S2","28.53832439179525",6.61600323028373,692050.547100808,"N2",39,78000,"20241211","WZ"
"mLN_S2","28.53832439179525",6.61600323028373,692050.547100808,"N2.1",38,76000,"20241211","WZ"
"mLN_S2","28.53832439179525",6.61600323028373,692050.547100808,"N3",NA,NA,"20241211","WZ"
"mLN_S2","28.53832439179525",6.61600323028373,692050.547100808,"N3.1",NA,NA,"20241211","WZ"
"mLN_S2","28.85941960629674",5.56030944256679,581622.326628326,"N2",39,78000,"20241211","WZ"
"mLN_S2","28.85941960629674",5.56030944256679,581622.326628326,"N2.1",38,76000,"20241211","WZ"
"mLN_S2","28.85941960629674",5.56030944256679,581622.326628326,"N3",NA,NA,"20241211","WZ"
"mLN_S2","28.85941960629674",5.56030944256679,581622.326628326,"N3.1",NA,NA,"20241211","WZ"
"mLN_S3","28.43797869260777",6.98536738193356,730686.964637401,"N2",NA,NA,"20241211","WZ"
"mLN_S3","28.43797869260777",6.98536738193356,730686.964637401,"N2.1",NA,NA,"20241211","WZ"
"mLN_S3","28.43797869260777",6.98536738193356,730686.964637401,"N3",4,80000,"20241211","WZ"
"mLN_S3","28.43797869260777",6.98536738193356,730686.964637401,"N3.1",4,80000,"20241211","WZ"
"mLN_S3","27.910735378842602",9.29300304315767,972071.448029045,"N2",NA,NA,"20241211","WZ"
"mLN_S3","27.910735378842602",9.29300304315767,972071.448029045,"N2.1",NA,NA,"20241211","WZ"
"mLN_S3","27.910735378842602",9.29300304315767,972071.448029045,"N3",4,80000,"20241211","WZ"
"mLN_S3","27.910735378842602",9.29300304315767,972071.448029045,"N3.1",4,80000,"20241211","WZ"
"mLN_S3","28.48091421427258",6.82486617157679,713898.135102175,"N2",NA,NA,"20241211","WZ"
"mLN_S3","28.48091421427258",6.82486617157679,713898.135102175,"N2.1",NA,NA,"20241211","WZ"
"mLN_S3","28.48091421427258",6.82486617157679,713898.135102175,"N3",4,80000,"20241211","WZ"
"mLN_S3","28.48091421427258",6.82486617157679,713898.135102175,"N3.1",4,80000,"20241211","WZ"
"mLN_S5","26.033561704388468",7.72976972758592,808553.318785137,"N2",NA,NA,"20241211","WZ"
"mLN_S5","26.033561704388468",7.72976972758592,808553.318785137,"N2.1",NA,NA,"20241211","WZ"
"mLN_S5","26.033561704388468",7.72976972758592,808553.318785137,"N3",7,140000,"20241211","WZ"
"mLN_S5","26.033561704388468",7.72976972758592,808553.318785137,"N3.1",8,160000,"20241211","WZ"
"mLN_S5","25.86570350152403",8.4621970770706,885167.058270983,"N2",NA,NA,"20241211","WZ"
"mLN_S5","25.86570350152403",8.4621970770706,885167.058270983,"N2.1",NA,NA,"20241211","WZ"
"mLN_S5","25.86570350152403",8.4621970770706,885167.058270983,"N3",7,140000,"20241211","WZ"
"mLN_S5","25.86570350152403",8.4621970770706,885167.058270983,"N3.1",8,160000,"20241211","WZ"
"mLN_S5","Undetermined",0,0,"N2",NA,NA,"20241211","WZ"
"mLN_S5","Undetermined",0,0,"N2.1",NA,NA,"20241211","WZ"
"mLN_S5","Undetermined",0,0,"N3",7,140000,"20241211","WZ"
"mLN_S5","Undetermined",0,0,"N3.1",8,160000,"20241211","WZ"
"Spleen_B1","29.072323951359195",1.50111035927242,157019.912057784,"N2",28,56000,"20241211","WZ"
"Spleen_B1","29.072323951359195",1.50111035927242,157019.912057784,"N2.1",37,74000,"20241211","WZ"
"Spleen_B1","29.072323951359195",1.50111035927242,157019.912057784,"N3",NA,NA,"20241211","WZ"
"Spleen_B1","29.072323951359195",1.50111035927242,157019.912057784,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B1","28.815194676364605",1.72440277690251,180376.859508631,"N2",28,56000,"20241211","WZ"
"Spleen_B1","28.815194676364605",1.72440277690251,180376.859508631,"N2.1",37,74000,"20241211","WZ"
"Spleen_B1","28.815194676364605",1.72440277690251,180376.859508631,"N3",NA,NA,"20241211","WZ"
"Spleen_B1","28.815194676364605",1.72440277690251,180376.859508631,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B1","28.27413427299924",2.30870561548207,241496.403293104,"N2",28,56000,"20241211","WZ"
"Spleen_B1","28.27413427299924",2.30870561548207,241496.403293104,"N2.1",37,74000,"20241211","WZ"
"Spleen_B1","28.27413427299924",2.30870561548207,241496.403293104,"N3",NA,NA,"20241211","WZ"
"Spleen_B1","28.27413427299924",2.30870561548207,241496.403293104,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B2","32.479179093962045",0.783450640580244,81950.9038263854,"N2",27,54000,"20241211","WZ"
"Spleen_B2","32.479179093962045",0.783450640580244,81950.9038263854,"N2.1",19,38000,"20241211","WZ"
"Spleen_B2","32.479179093962045",0.783450640580244,81950.9038263854,"N3",NA,NA,"20241211","WZ"
"Spleen_B2","32.479179093962045",0.783450640580244,81950.9038263854,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B2","31.74815854735352",1.16383416923832,121739.975861749,"N2",27,54000,"20241211","WZ"
"Spleen_B2","31.74815854735352",1.16383416923832,121739.975861749,"N2.1",19,38000,"20241211","WZ"
"Spleen_B2","31.74815854735352",1.16383416923832,121739.975861749,"N3",NA,NA,"20241211","WZ"
"Spleen_B2","31.74815854735352",1.16383416923832,121739.975861749,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B2","31.67302539",1.21215067504778,126794.003666086,"N2",27,54000,"20241211","WZ"
"Spleen_B2","31.67302539",1.21215067504778,126794.003666086,"N2.1",19,38000,"20241211","WZ"
"Spleen_B2","31.67302539",1.21215067504778,126794.003666086,"N3",NA,NA,"20241211","WZ"
"Spleen_B2","31.67302539",1.21215067504778,126794.003666086,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B3","33.31401058662553",0.498567397029116,52151.4013628782,"N2",4,8000,"20241211","WZ"
"Spleen_B3","33.31401058662553",0.498567397029116,52151.4013628782,"N2.1",6,12000,"20241211","WZ"
"Spleen_B3","33.31401058662553",0.498567397029116,52151.4013628782,"N3",NA,NA,"20241211","WZ"
"Spleen_B3","33.31401058662553",0.498567397029116,52151.4013628782,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B3","33.39635228044726",0.4768299,49877.6046025105,"N2",4,8000,"20241211","WZ"
"Spleen_B3","33.39635228044726",0.4768299,49877.6046025105,"N2.1",6,12000,"20241211","WZ"
"Spleen_B3","33.39635228044726",0.4768299,49877.6046025105,"N3",NA,NA,"20241211","WZ"
"Spleen_B3","33.39635228044726",0.4768299,49877.6046025105,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B3","34.279006432710645",0.295686520647167,30929.5523689505,"N2",4,8000,"20241211","WZ"
"Spleen_B3","34.279006432710645",0.295686520647167,30929.5523689505,"N2.1",6,12000,"20241211","WZ"
"Spleen_B3","34.279006432710645",0.295686520647167,30929.5523689505,"N3",NA,NA,"20241211","WZ"
"Spleen_B3","34.279006432710645",0.295686520647167,30929.5523689505,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B4","31.413540175133413",1.39497829647988,145918.23184936,"N2",12,24000,"20241211","WZ"
"Spleen_B4","31.413540175133413",1.39497829647988,145918.23184936,"N2.1",13,26000,"20241211","WZ"
"Spleen_B4","31.413540175133413",1.39497829647988,145918.23184936,"N3",NA,NA,"20241211","WZ"
"Spleen_B4","31.413540175133413",1.39497829647988,145918.23184936,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B4","31.433453846733677",1.38001973219394,144353.528472169,"N2",12,24000,"20241211","WZ"
"Spleen_B4","31.433453846733677",1.38001973219394,144353.528472169,"N2.1",13,26000,"20241211","WZ"
"Spleen_B4","31.433453846733677",1.38001973219394,144353.528472169,"N3",NA,NA,"20241211","WZ"
"Spleen_B4","31.433453846733677",1.38001973219394,144353.528472169,"N3.1",NA,NA,"20241211","WZ"
"Spleen_B4","31.608957004312472",1.25493298508879,131269.140699664,"N2",12,24000,"20241211","WZ"
"Spleen_B4","31.608957004312472",1.25493298508879,131269.140699664,"N2.1",13,26000,"20241211","WZ"
"Spleen_B4","31.608957004312472",1.25493298508879,131269.140699664,"N3",NA,NA,"20241211","WZ"
"Spleen_B4","31.608957004312472",1.25493298508879,131269.140699664,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S1","32.16090724557793",0.930774656688353,97361.36576238,"N2",16,32000,"20241211","WZ"
"Spleen_S1","32.16090724557793",0.930774656688353,97361.36576238,"N2.1",14,28000,"20241211","WZ"
"Spleen_S1","32.16090724557793",0.930774656688353,97361.36576238,"N3",NA,NA,"20241211","WZ"
"Spleen_S1","32.16090724557793",0.930774656688353,97361.36576238,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S1","32.56111790276621",0.74945571,78394.9487447699,"N2",16,32000,"20241211","WZ"
"Spleen_S1","32.56111790276621",0.74945571,78394.9487447699,"N2.1",14,28000,"20241211","WZ"
"Spleen_S1","32.56111790276621",0.74945571,78394.9487447699,"N3",NA,NA,"20241211","WZ"
"Spleen_S1","32.56111790276621",0.74945571,78394.9487447699,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S1","31.975144619450965",1.02925158488366,107662.299674023,"N2",16,32000,"20241211","WZ"
"Spleen_S1","31.975144619450965",1.02925158488366,107662.299674023,"N2.1",14,28000,"20241211","WZ"
"Spleen_S1","31.975144619450965",1.02925158488366,107662.299674023,"N3",NA,NA,"20241211","WZ"
"Spleen_S1","31.975144619450965",1.02925158488366,107662.299674023,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S2","31.61435102203866",1.25127359232393,130886.359029699,"N2",28,56000,"20241211","WZ"
"Spleen_S2","31.61435102203866",1.25127359232393,130886.359029699,"N2.1",22,44000,"20241211","WZ"
"Spleen_S2","31.61435102203866",1.25127359232393,130886.359029699,"N3",NA,NA,"20241211","WZ"
"Spleen_S2","31.61435102203866",1.25127359232393,130886.359029699,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S2","31.720094045792507",1.18165229453159,123603.79649912,"N2",28,56000,"20241211","WZ"
"Spleen_S2","31.720094045792507",1.18165229453159,123603.79649912,"N2.1",22,44000,"20241211","WZ"
"Spleen_S2","31.720094045792507",1.18165229453159,123603.79649912,"N3",NA,NA,"20241211","WZ"
"Spleen_S2","31.720094045792507",1.18165229453159,123603.79649912,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S2","31.716115061361016",1.18420053199167,123870.348534693,"N2",28,56000,"20241211","WZ"
"Spleen_S2","31.716115061361016",1.18420053199167,123870.348534693,"N2.1",22,44000,"20241211","WZ"
"Spleen_S2","31.716115061361016",1.18420053199167,123870.348534693,"N3",NA,NA,"20241211","WZ"
"Spleen_S2","31.716115061361016",1.18420053199167,123870.348534693,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S3","32.54417573696627",0.756361577967815,79117.3198711104,"N2",16,32000,"20241211","WZ"
"Spleen_S3","32.54417573696627",0.756361577967815,79117.3198711104,"N2.1",18,36000,"20241211","WZ"
"Spleen_S3","32.54417573696627",0.756361577967815,79117.3198711104,"N3",NA,NA,"20241211","WZ"
"Spleen_S3","32.54417573696627",0.756361577967815,79117.3198711104,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S3","32.78788103564659",0.662870714,69337.9407949791,"N2",16,32000,"20241211","WZ"
"Spleen_S3","32.78788103564659",0.662870714,69337.9407949791,"N2.1",18,36000,"20241211","WZ"
"Spleen_S3","32.78788103564659",0.662870714,69337.9407949791,"N3",NA,NA,"20241211","WZ"
"Spleen_S3","32.78788103564659",0.662870714,69337.9407949791,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S3","32.28573131699248",0.869952594076777,90999.2253218385,"N2",16,32000,"20241211","WZ"
"Spleen_S3","32.28573131699248",0.869952594076777,90999.2253218385,"N2.1",18,36000,"20241211","WZ"
"Spleen_S3","32.28573131699248",0.869952594076777,90999.2253218385,"N3",NA,NA,"20241211","WZ"
"Spleen_S3","32.28573131699248",0.869952594076777,90999.2253218385,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S4","30.392343554475403",2.42478854733855,253638.969386878,"N2",NA,NA,"20241211","WZ"
"Spleen_S4","30.392343554475403",2.42478854733855,253638.969386878,"N2.1",NA,NA,"20241211","WZ"
"Spleen_S4","30.392343554475403",2.42478854733855,253638.969386878,"N3",11,220000,"20241211","WZ"
"Spleen_S4","30.392343554475403",2.42478854733855,253638.969386878,"N3.1",8,160000,"20241211","WZ"
"Spleen_S4","29.76847787189856",3.39905978812955,355550.18704284,"N2",NA,NA,"20241211","WZ"
"Spleen_S4","29.76847787189856",3.39905978812955,355550.18704284,"N2.1",NA,NA,"20241211","WZ"
"Spleen_S4","29.76847787189856",3.39905978812955,355550.18704284,"N3",11,220000,"20241211","WZ"
"Spleen_S4","29.76847787189856",3.39905978812955,355550.18704284,"N3.1",8,160000,"20241211","WZ"
"Spleen_S4","30.337461742305663",2.49791598608305,261288.283063081,"N2",NA,NA,"20241211","WZ"
"Spleen_S4","30.337461742305663",2.49791598608305,261288.283063081,"N2.1",NA,NA,"20241211","WZ"
"Spleen_S4","30.337461742305663",2.49791598608305,261288.283063081,"N3",11,220000,"20241211","WZ"
"Spleen_S4","30.337461742305663",2.49791598608305,261288.283063081,"N3.1",8,160000,"20241211","WZ"
"Spleen_S5","34.780842884600574",0.225340071280405,23571.1371632223,"N2",9,18000,"20241211","WZ"
"Spleen_S5","34.780842884600574",0.225340071280405,23571.1371632223,"N2.1",5,10000,"20241211","WZ"
"Spleen_S5","34.780842884600574",0.225340071280405,23571.1371632223,"N3",NA,NA,"20241211","WZ"
"Spleen_S5","34.780842884600574",0.225340071280405,23571.1371632223,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S5","33.96522395526597",0.350436136807628,36656.4996660699,"N2",9,18000,"20241211","WZ"
"Spleen_S5","33.96522395526597",0.350436136807628,36656.4996660699,"N2.1",5,10000,"20241211","WZ"
"Spleen_S5","33.96522395526597",0.350436136807628,36656.4996660699,"N3",NA,NA,"20241211","WZ"
"Spleen_S5","33.96522395526597",0.350436136807628,36656.4996660699,"N3.1",NA,NA,"20241211","WZ"
"Spleen_S5","34.69688178300629",0.235819427799639,24667.3041631421,"N2",9,18000,"20241211","WZ"
"Spleen_S5","34.69688178300629",0.235819427799639,24667.3041631421,"N2.1",5,10000,"20241211","WZ"
"Spleen_S5","34.69688178300629",0.235819427799639,24667.3041631421,"N3",NA,NA,"20241211","WZ"
"Spleen_S5","34.69688178300629",0.235819427799639,24667.3041631421,"N3.1",NA,NA,"20241211","WZ"
