"Sample","Dilution","Count","CFU_Count","Date_Collected","Collected_By","Experiment_ID","Date_Plated","Date_Read","MTB_Strain_Type","Strain_Modifications","Infection_Route","Mouse_Type","Treatment","Organ_Tissue","Sample_Storage","Preprocessing","Tissue_Homogenization_Method","Timepoint_dpi","Log_Dilution_Factor","Media","Media_Additive","Plate_Type","Spreading_Method","Total_Plates","Number_of_Replicates","Volume_Per_Plate_uL"
"mLN_S3","N3.1",4,80000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"mLN_S5","N2",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"mLN_S5","N2.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"mLN_S5","N3",7,140000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"mLN_S5","N3.1",8,160000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B1","N2",28,56000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B1","N2.1",37,74000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B1","N3",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B1","N3.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B2","N2",27,54000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B2","N2.1",19,38000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B2","N3",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B2","N3.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B3","N2",4,8000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B3","N2.1",6,12000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B3","N3",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B3","N3.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B4","N2",12,24000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B4","N2.1",13,26000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B4","N3",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_B4","N3.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S1","N2",16,32000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S1","N2.1",14,28000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S1","N3",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S1","N3.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S2","N2",28,56000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S2","N2.1",22,44000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S2","N3",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S2","N3.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S3","N2",16,32000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S3","N2.1",18,36000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S3","N3",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S3","N3.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S4","N2",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S4","N2.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S4","N3",11,220000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S4","N3.1",8,160000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S5","N2",9,18000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S5","N2.1",5,10000,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S5","N3",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
"Spleen_S5","N3.1",NA,NA,"20241211","ZW","zw126","Wednesday,_December_11,_2024",NA,"Rv_pMv261_zsGreen","none","Aerosol","B6_and_SP140ko","none","Spleen_mLN","Frozen_after_CFU","Mash mLN in 6mL RPMI-5%FBS, mash spleen in 5mL PBST",NA,29,NA,"7H11","none","12_well",NA,NA,3,50
